evenement,heure_windows_utc,filetime,pid,processus,classe,operation,chemin,resultat_ntstatus,details
351277,2026-09-10T14:02:51.331826+00:00,134335225713318264,1440,xcopy.exe,File_System,WriteFile,C:\WindSyst\Qt5Gui.dll,0x00000000,"{""Offset"": 3145728, ""Length"": 524288}"
351281,2026-09-10T14:02:51.333522+00:00,134335225713335222,1440,xcopy.exe,File_System,WriteFile,C:\WindSyst\Qt5Gui.dll,0x00000000,"{""Offset"": 3670016, ""Length"": 524288}"
351289,2026-09-10T14:02:51.335457+00:00,134335225713354572,1440,xcopy.exe,File_System,WriteFile,C:\WindSyst\Qt5Gui.dll,0x00000000,"{""Offset"": 4194304, ""Length"": 524288}"
351297,2026-09-10T14:02:51.337422+00:00,134335225713374229,1440,xcopy.exe,File_System,WriteFile,C:\WindSyst\Qt5Gui.dll,0x00000000,"{""Offset"": 4718592, ""Length"": 524288}"
351304,2026-09-10T14:02:51.339278+00:00,134335225713392784,1440,xcopy.exe,File_System,WriteFile,C:\WindSyst\Qt5Gui.dll,0x00000000,"{""Offset"": 5242880, ""Length"": 524288}"
351313,2026-09-10T14:02:51.341038+00:00,134335225713410381,1440,xcopy.exe,File_System,WriteFile,C:\WindSyst\Qt5Gui.dll,0x00000000,"{""Offset"": 5767168, ""Length"": 438272}"
351315,2026-09-10T14:02:51.342257+00:00,134335225713422576,1440,xcopy.exe,File_System,SetBasicInformationFile,C:\WindSyst\Qt5Gui.dll,0x00000000,{}
351320,2026-09-10T14:02:51.342814+00:00,134335225713428149,1440,xcopy.exe,File_System,QueryRemoteProtocolInformation,C:\WindSyst\Qt5Gui.dll,0xc000000d,{}
351322,2026-09-10T14:02:51.343040+00:00,134335225713430400,1440,xcopy.exe,File_System,CloseFile,C:\WindSyst\Qt5Gui.dll,0x00000000,{}
351384,2026-09-10T14:02:51.358422+00:00,134335225713584223,1440,xcopy.exe,File_System,QueryOpen,C:\WindSyst\Qt5Gui.dll,0xc01c0004,{}
351389,2026-09-10T14:02:51.359088+00:00,134335225713590887,1440,xcopy.exe,File_System,CreateFile,C:\WindSyst\Qt5Gui.dll,0x00000000,"{""Desired Access"": ""Read Attributes"", ""Disposition"": ""Open"", ""Options"": ""Open Reparse Point"", ""Attributes"": ""n/a"", ""ShareMode"": ""Read, Write, Delete"", ""AllocationSize"": ""n/a"", ""OpenResult"": ""Opened""}"
351390,2026-09-10T14:02:51.359229+00:00,134335225713592291,1440,xcopy.exe,File_System,QueryBasicInformationFile,C:\WindSyst\Qt5Gui.dll,0x00000000,"{""CreationTime"": 134335225712858750, ""LastAccessTime"": 134335225713483167, ""LastWriteTime"": 133048999740000000, ""ChangeTime"": 134335221303091762, ""FileAttributes"": ""A""}"
351391,2026-09-10T14:02:51.359290+00:00,134335225713592903,1440,xcopy.exe,File_System,CloseFile,C:\WindSyst\Qt5Gui.dll,0x00000000,{}
351392,2026-09-10T14:02:51.359380+00:00,134335225713593807,1440,xcopy.exe,File_System,IRP_MJ_CLOSE,C:\WindSyst\Qt5Gui.dll,0x00000000,{}
351396,2026-09-10T14:02:51.360192+00:00,134335225713601929,1440,xcopy.exe,File_System,CreateFile,C:\WindSyst\Qt5Gui.dll,0x00000000,"{""Desired Access"": ""Write Attributes"", ""Disposition"": ""Open"", ""Options"": """", ""Attributes"": ""n/a"", ""ShareMode"": ""Read, Write, Delete"", ""AllocationSize"": ""n/a"", ""OpenResult"": ""Opened""}"
351400,2026-09-10T14:02:51.360480+00:00,134335225713604805,1440,xcopy.exe,File_System,SetBasicInformationFile,C:\WindSyst\Qt5Gui.dll,0x00000000,{}
351402,2026-09-10T14:02:51.360596+00:00,134335225713605966,1440,xcopy.exe,File_System,CloseFile,C:\WindSyst\Qt5Gui.dll,0x00000000,{}
351403,2026-09-10T14:02:51.360689+00:00,134335225713606899,1440,xcopy.exe,File_System,IRP_MJ_CLOSE,C:\WindSyst\Qt5Gui.dll,0x00000000,{}
351405,2026-09-10T14:02:51.361563+00:00,134335225713615633,1440,xcopy.exe,File_System,CreateFile,C:\WindSyst,0x00000000,"{""Desired Access"": ""Read Data/List Directory, Synchronize"", ""Disposition"": ""Open"", ""Options"": ""Directory, Synchronous IO Non-Alert"", ""Attributes"": ""n/a"", ""ShareMode"": ""Read, Write, Delete"", ""AllocationSize"": ""n/a"", ""OpenResult"": ""Opened""}"
351406,2026-09-10T14:02:51.361773+00:00,134335225713617731,1440,xcopy.exe,File_System,QueryDirectory,C:\WindSyst\Qt5Gui.dll,0x00000000,"{""Filter"": ""Qt5Gui.dll"", ""FileInformationClass"": ""FileBothDirectoryInformation"", ""2"": ""Qt5Gui.dll""}"
351407,2026-09-10T14:02:51.361961+00:00,134335225713619617,1440,xcopy.exe,File_System,CloseFile,C:\WindSyst,0x00000000,{}
351408,2026-09-10T14:02:51.362040+00:00,134335225713620405,1440,xcopy.exe,File_System,IRP_MJ_CLOSE,C:\WindSyst,0x00000000,{}
351413,2026-09-10T14:02:51.362790+00:00,134335225713627909,1440,xcopy.exe,File_System,CreateFile,C:\WindSyst\Qt5Gui.dll,0x00000000,"{""Desired Access"": ""Write Attributes"", ""Disposition"": ""Open"", ""Options"": """", ""Attributes"": ""n/a"", ""ShareMode"": ""Read, Write, Delete"", ""AllocationSize"": ""n/a"", ""OpenResult"": ""Opened""}"
351414,2026-09-10T14:02:51.363037+00:00,134335225713630372,1440,xcopy.exe,File_System,SetBasicInformationFile,C:\WindSyst\Qt5Gui.dll,0x00000000,{}
351415,2026-09-10T14:02:51.363128+00:00,134335225713631282,1440,xcopy.exe,File_System,CloseFile,C:\WindSyst\Qt5Gui.dll,0x00000000,{}
351416,2026-09-10T14:02:51.363209+00:00,134335225713632098,1440,xcopy.exe,File_System,IRP_MJ_CLOSE,C:\WindSyst\Qt5Gui.dll,0x00000000,{}
351482,2026-09-10T14:02:51.378203+00:00,134335225713782031,1440,xcopy.exe,Process,Process_Exit,,0x00000000,"{""Exit Status"": 0, ""User Time"": 312500, ""Kernel Time"": 1406250, ""Private Bytes"": 1265664, ""Peak Private Bytes"": 1835008, ""Working Set"": 4861952, ""Peak Working Set"": 5300224}"
351540,2026-09-10T14:02:51.393363+00:00,134335225713933634,6052,cmd.exe,Process,Process_Exit,,0x00000000,"{""Exit Status"": 0, ""User Time"": 156250, ""Kernel Time"": 937500, ""Private Bytes"": 4575232, ""Peak Private Bytes"": 4837376, ""Working Set"": 4792320, ""Peak Working Set"": 4907008}"
351757,2026-09-10T14:02:51.452388+00:00,134335225714523883,3332,Res.exe,Process,Process_Create,C:\Windows\SysWOW64\cmd.exe,0x00000000,"{""PID"": 5128, ""Command line"": ""C:\\Windows\\system32\\cmd.exe /c XCOPY Qt5Core.dll c:\\WindSyst /S""}"
351758,2026-09-10T14:02:51.452430+00:00,134335225714524309,5128,cmd.exe,Process,Process_Start,,0x00000000,"{""Parent PID"": 3332, ""Command line"": ""C:\\Windows\\system32\\cmd.exe /c XCOPY Qt5Core.dll c:\\WindSyst /S"", ""Current directory"": ""C:\\Lab\\sample\\VIRUS\\""}"
352599,2026-09-10T14:02:51.620982+00:00,134335225716209822,5128,cmd.exe,Process,Process_Create,C:\Windows\SysWOW64\xcopy.exe,0x00000000,"{""PID"": 4644, ""Command line"": ""XCOPY  Qt5Core.dll c:\\WindSyst /S""}"
352600,2026-09-10T14:02:51.621024+00:00,134335225716210249,4644,xcopy.exe,Process,Process_Start,,0x00000000,"{""Parent PID"": 5128, ""Command line"": ""XCOPY  Qt5Core.dll c:\\WindSyst /S"", ""Current directory"": ""C:\\Lab\\sample\\VIRUS\\""}"
353695,2026-09-10T14:02:51.864554+00:00,134335225718645543,4644,xcopy.exe,File_System,QueryDirectory,C:\WindSyst,0x00000000,"{""Filter"": ""WindSyst"", ""FileInformationClass"": ""FileBothDirectoryInformation"", ""2"": ""WindSyst""}"
353701,2026-09-10T14:02:51.865097+00:00,134335225718650971,4644,xcopy.exe,File_System,QueryDirectory,C:\WindSyst,0x00000000,"{""Filter"": ""WindSyst"", ""FileInformationClass"": ""FileBothDirectoryInformation"", ""2"": ""WindSyst""}"
353719,2026-09-10T14:02:51.868056+00:00,134335225718680569,4644,xcopy.exe,File_System,QueryDirectory,C:\WindSyst,0x00000000,"{""Filter"": ""WindSyst"", ""FileInformationClass"": ""FileBothDirectoryInformation"", ""2"": ""WindSyst""}"
353724,2026-09-10T14:02:51.869183+00:00,134335225718691839,4644,xcopy.exe,File_System,CreateFile,C:\WindSyst,0x00000000,"{""Desired Access"": ""Write Attributes"", ""Disposition"": ""Open"", ""Options"": """", ""Attributes"": ""n/a"", ""ShareMode"": ""Read, Write, Delete"", ""AllocationSize"": ""n/a"", ""OpenResult"": ""Opened""}"
353725,2026-09-10T14:02:51.869605+00:00,134335225718696059,4644,xcopy.exe,File_System,SetBasicInformationFile,C:\WindSyst,0x00000000,{}
353727,2026-09-10T14:02:51.869734+00:00,134335225718697341,4644,xcopy.exe,File_System,CloseFile,C:\WindSyst,0x00000000,{}
353728,2026-09-10T14:02:51.869812+00:00,134335225718698123,4644,xcopy.exe,File_System,IRP_MJ_CLOSE,C:\WindSyst,0x00000000,{}
353736,2026-09-10T14:02:51.872464+00:00,134335225718724644,4644,xcopy.exe,File_System,CreateFile,C:\WindSyst,0x00000000,"{""Desired Access"": ""Read Data/List Directory, Synchronize"", ""Disposition"": ""Open"", ""Options"": ""Directory, Synchronous IO Non-Alert"", ""Attributes"": ""n/a"", ""ShareMode"": ""Read, Write, Delete"", ""AllocationSize"": ""n/a"", ""OpenResult"": ""Opened""}"
353737,2026-09-10T14:02:51.872672+00:00,134335225718726724,4644,xcopy.exe,File_System,QueryDirectory,C:\WindSyst\Qt5Core.dll,0xc000000f,"{""Filter"": ""Qt5Core.dll"", ""FileInformationClass"": ""FileBothDirectoryInformation""}"
353738,2026-09-10T14:02:51.872831+00:00,134335225718728318,4644,xcopy.exe,File_System,CloseFile,C:\WindSyst,0x00000000,{}
353739,2026-09-10T14:02:51.872927+00:00,134335225718729279,4644,xcopy.exe,File_System,IRP_MJ_CLOSE,C:\WindSyst,0x00000000,{}
353773,2026-09-10T14:02:51.879188+00:00,134335225718791889,4644,xcopy.exe,File_System,CreateFile,C:\WindSyst\Qt5Core.dll,0x00000000,"{""Desired Access"": ""Generic Read/Write, Delete, Write DAC"", ""Disposition"": ""OverwriteIf"", ""Options"": ""Sequential Access, Non-Directory File"", ""Attributes"": ""A"", ""ShareMode"": ""None"", ""AllocationSize"": 6097408, ""OpenResult"": ""Created""}"
353777,2026-09-10T14:02:51.880866+00:00,134335225718808663,4644,xcopy.exe,File_System,CloseFile,C:\WindSyst\Qt5Core.dll,0x00000000,{}
353779,2026-09-10T14:02:51.881258+00:00,134335225718812586,4644,xcopy.exe,File_System,IRP_MJ_CLOSE,C:\WindSyst\Qt5Core.dll,0x00000000,{}
353781,2026-09-10T14:02:51.882156+00:00,134335225718821567,4644,xcopy.exe,File_System,CreateFile,C:\WindSyst\Qt5Core.dll,0x00000000,"{""Desired Access"": ""Generic Read/Write, Delete, Write DAC"", ""Disposition"": ""OpenIf"", ""Options"": ""Sequential Access, Synchronous IO Non-Alert, Non-Directory File"", ""Attributes"": ""A"", ""ShareMode"": ""None"", ""AllocationSize"": 6097408, ""OpenResult"": ""Opened""}"
353783,2026-09-10T14:02:51.882473+00:00,134335225718824733,4644,xcopy.exe,File_System,QueryAttributeInformationVolume,C:\WindSyst\Qt5Core.dll,0x00000000,{}
353784,2026-09-10T14:02:51.882560+00:00,134335225718825608,4644,xcopy.exe,File_System,QueryBasicInformationFile,C:\WindSyst\Qt5Core.dll,0x00000000,"{""CreationTime"": 134335225718809752, ""LastAccessTime"": 134335225718809752, ""LastWriteTime"": 134335225718809752, ""ChangeTime"": 134335225718809752, ""FileAttributes"": ""A""}"
353846,2026-09-10T14:02:51.906377+00:00,134335225719063775,4644,xcopy.exe,File_System,SetEndOfFileInformationFile,C:\WindSyst\Qt5Core.dll,0x00000000,{}
353868,2026-09-10T14:02:51.911342+00:00,134335225719113426,4644,xcopy.exe,File_System,WriteFile,C:\WindSyst\Qt5Core.dll,0x00000000,"{""Offset"": 0, ""Length"": 524288, ""Priority"": ""Normal""}"
353874,2026-09-10T14:02:51.913764+00:00,134335225719137643,4644,xcopy.exe,File_System,WriteFile,C:\WindSyst\Qt5Core.dll,0x00000000,"{""Offset"": 524288, ""Length"": 524288}"
353879,2026-09-10T14:02:51.915739+00:00,134335225719157399,4644,xcopy.exe,File_System,WriteFile,C:\WindSyst\Qt5Core.dll,0x00000000,"{""Offset"": 1048576, ""Length"": 524288}"
353888,2026-09-10T14:02:51.918280+00:00,134335225719182809,4644,xcopy.exe,File_System,WriteFile,C:\WindSyst\Qt5Core.dll,0x00000000,"{""Offset"": 1572864, ""Length"": 524288}"
353892,2026-09-10T14:02:51.920944+00:00,134335225719209447,4644,xcopy.exe,File_System,WriteFile,C:\WindSyst\Qt5Core.dll,0x00000000,"{""Offset"": 2097152, ""Length"": 524288}"
353900,2026-09-10T14:02:51.922781+00:00,134335225719227814,4644,xcopy.exe,File_System,WriteFile,C:\WindSyst\Qt5Core.dll,0x00000000,"{""Offset"": 2621440, ""Length"": 524288}"
353907,2026-09-10T14:02:51.924819+00:00,134335225719248190,4644,xcopy.exe,File_System,WriteFile,C:\WindSyst\Qt5Core.dll,0x00000000,"{""Offset"": 3145728, ""Length"": 524288}"
353914,2026-09-10T14:02:51.926531+00:00,134335225719265310,4644,xcopy.exe,File_System,WriteFile,C:\WindSyst\Qt5Core.dll,0x00000000,"{""Offset"": 3670016, ""Length"": 524288}"
353922,2026-09-10T14:02:51.928317+00:00,134335225719283172,4644,xcopy.exe,File_System,WriteFile,C:\WindSyst\Qt5Core.dll,0x00000000,"{""Offset"": 4194304, ""Length"": 524288}"
353929,2026-09-10T14:02:51.930166+00:00,134335225719301669,4644,xcopy.exe,File_System,WriteFile,C:\WindSyst\Qt5Core.dll,0x00000000,"{""Offset"": 4718592, ""Length"": 524288}"
353941,2026-09-10T14:02:51.932837+00:00,134335225719328375,4644,xcopy.exe,File_System,WriteFile,C:\WindSyst\Qt5Core.dll,0x00000000,"{""Offset"": 5242880, ""Length"": 524288}"
353945,2026-09-10T14:02:51.934467+00:00,134335225719344673,4644,xcopy.exe,File_System,WriteFile,C:\WindSyst\Qt5Core.dll,0x00000000,"{""Offset"": 5767168, ""Length"": 330240}"
353948,2026-09-10T14:02:51.935555+00:00,134335225719355553,4644,xcopy.exe,File_System,SetBasicInformationFile,C:\WindSyst\Qt5Core.dll,0x00000000,{}
353950,2026-09-10T14:02:51.936128+00:00,134335225719361282,4644,xcopy.exe,File_System,QueryRemoteProtocolInformation,C:\WindSyst\Qt5Core.dll,0xc000000d,{}
353953,2026-09-10T14:02:51.936363+00:00,134335225719363630,4644,xcopy.exe,File_System,CloseFile,C:\WindSyst\Qt5Core.dll,0x00000000,{}
354161,2026-09-10T14:02:51.982811+00:00,134335225719828111,4644,xcopy.exe,File_System,QueryOpen,C:\WindSyst\Qt5Core.dll,0xc01c0004,{}
354167,2026-09-10T14:02:51.983743+00:00,134335225719837436,4644,xcopy.exe,File_System,CreateFile,C:\WindSyst\Qt5Core.dll,0x00000000,"{""Desired Access"": ""Read Attributes"", ""Disposition"": ""Open"", ""Options"": ""Open Reparse Point"", ""Attributes"": ""n/a"", ""ShareMode"": ""Read, Write, Delete"", ""AllocationSize"": ""n/a"", ""OpenResult"": ""Opened""}"
354195,2026-09-10T14:02:51.988138+00:00,134335225719881384,4644,xcopy.exe,File_System,QueryBasicInformationFile,C:\WindSyst\Qt5Core.dll,0x00000000,"{""CreationTime"": 134335225718809752, ""LastAccessTime"": 134335225719435286, ""LastWriteTime"": 133048999620000000, ""ChangeTime"": 134335221278382430, ""FileAttributes"": ""A""}"
354196,2026-09-10T14:02:51.988201+00:00,134335225719882015,4644,xcopy.exe,File_System,CloseFile,C:\WindSyst\Qt5Core.dll,0x00000000,{}
354197,2026-09-10T14:02:51.988292+00:00,134335225719882928,4644,xcopy.exe,File_System,IRP_MJ_CLOSE,C:\WindSyst\Qt5Core.dll,0x00000000,{}
354198,2026-09-10T14:02:51.989168+00:00,134335225719891689,4644,xcopy.exe,File_System,CreateFile,C:\WindSyst\Qt5Core.dll,0x00000000,"{""Desired Access"": ""Write Attributes"", ""Disposition"": ""Open"", ""Options"": """", ""Attributes"": ""n/a"", ""ShareMode"": ""Read, Write, Delete"", ""AllocationSize"": ""n/a"", ""OpenResult"": ""Opened""}"
354199,2026-09-10T14:02:51.989470+00:00,134335225719894704,4644,xcopy.exe,File_System,SetBasicInformationFile,C:\WindSyst\Qt5Core.dll,0x00000000,{}
354200,2026-09-10T14:02:51.989602+00:00,134335225719896027,4644,xcopy.exe,File_System,CloseFile,C:\WindSyst\Qt5Core.dll,0x00000000,{}
354201,2026-09-10T14:02:51.989694+00:00,134335225719896946,4644,xcopy.exe,File_System,IRP_MJ_CLOSE,C:\WindSyst\Qt5Core.dll,0x00000000,{}
354203,2026-09-10T14:02:51.990594+00:00,134335225719905940,4644,xcopy.exe,File_System,CreateFile,C:\WindSyst,0x00000000,"{""Desired Access"": ""Read Data/List Directory, Synchronize"", ""Disposition"": ""Open"", ""Options"": ""Directory, Synchronous IO Non-Alert"", ""Attributes"": ""n/a"", ""ShareMode"": ""Read, Write, Delete"", ""AllocationSize"": ""n/a"", ""OpenResult"": ""Opened""}"
354204,2026-09-10T14:02:51.991148+00:00,134335225719911488,4644,xcopy.exe,File_System,QueryDirectory,C:\WindSyst\Qt5Core.dll,0x00000000,"{""Filter"": ""Qt5Core.dll"", ""FileInformationClass"": ""FileBothDirectoryInformation"", ""2"": ""Qt5Core.dll""}"
354205,2026-09-10T14:02:51.991387+00:00,134335225719913877,4644,xcopy.exe,File_System,CloseFile,C:\WindSyst,0x00000000,{}
354207,2026-09-10T14:02:51.991481+00:00,134335225719914810,4644,xcopy.exe,File_System,IRP_MJ_CLOSE,C:\WindSyst,0x00000000,{}
354211,2026-09-10T14:02:51.992244+00:00,134335225719922446,4644,xcopy.exe,File_System,CreateFile,C:\WindSyst\Qt5Core.dll,0x00000000,"{""Desired Access"": ""Write Attributes"", ""Disposition"": ""Open"", ""Options"": """", ""Attributes"": ""n/a"", ""ShareMode"": ""Read, Write, Delete"", ""AllocationSize"": ""n/a"", ""OpenResult"": ""Opened""}"
354213,2026-09-10T14:02:51.992489+00:00,134335225719924892,4644,xcopy.exe,File_System,SetBasicInformationFile,C:\WindSyst\Qt5Core.dll,0x00000000,{}
354214,2026-09-10T14:02:51.992578+00:00,134335225719925786,4644,xcopy.exe,File_System,CloseFile,C:\WindSyst\Qt5Core.dll,0x00000000,{}
354215,2026-09-10T14:02:51.992656+00:00,134335225719926566,4644,xcopy.exe,File_System,IRP_MJ_CLOSE,C:\WindSyst\Qt5Core.dll,0x00000000,{}
354277,2026-09-10T14:02:52.006867+00:00,134335225720068677,4644,xcopy.exe,Process,Process_Exit,,0x00000000,"{""Exit Status"": 0, ""User Time"": 468750, ""Kernel Time"": 1406250, ""Private Bytes"": 1269760, ""Peak Private Bytes"": 1806336, ""Working Set"": 4866048, ""Peak Working Set"": 5304320}"
354344,2026-09-10T14:02:52.025048+00:00,134335225720250486,5128,cmd.exe,Process,Process_Exit,,0x00000000,"{""Exit Status"": 0, ""User Time"": 156250, ""Kernel Time"": 1250000, ""Private Bytes"": 4579328, ""Peak Private Bytes"": 4841472, ""Working Set"": 4792320, ""Peak Working Set"": 4907008}"
354487,2026-09-10T14:02:52.065953+00:00,134335225720659538,3332,Res.exe,Process,Process_Create,C:\Windows\SysWOW64\cmd.exe,0x00000000,"{""PID"": 2696, ""Command line"": ""C:\\Windows\\system32\\cmd.exe /c mkdir c:\\WindSyst\\platforms""}"
354488,2026-09-10T14:02:52.065996+00:00,134335225720659961,2696,cmd.exe,Process,Process_Start,,0x00000000,"{""Parent PID"": 3332, ""Command line"": ""C:\\Windows\\system32\\cmd.exe /c mkdir c:\\WindSyst\\platforms"", ""Current directory"": ""C:\\Lab\\sample\\VIRUS\\""}"
355437,2026-09-10T14:02:52.242560+00:00,134335225722425604,2696,cmd.exe,File_System,CreateFile,C:\WindSyst\platforms,0x00000000,"{""Desired Access"": ""Read Data/List Directory, Synchronize"", ""Disposition"": ""Create"", ""Options"": ""Directory, Synchronous IO Non-Alert, Open Reparse Point"", ""Attributes"": ""N"", ""ShareMode"": ""Read, Write"", ""AllocationSize"": 0, ""OpenResult"": ""Created""}"
355444,2026-09-10T14:02:52.244692+00:00,134335225722446921,2696,cmd.exe,File_System,CloseFile,C:\WindSyst\platforms,0x00000000,{}
355445,2026-09-10T14:02:52.244937+00:00,134335225722449374,2696,cmd.exe,File_System,IRP_MJ_CLOSE,C:\WindSyst\platforms,0x00000000,{}
355469,2026-09-10T14:02:52.252220+00:00,134335225722522200,2696,cmd.exe,Process,Process_Exit,,0x00000000,"{""Exit Status"": 0, ""User Time"": 156250, ""Kernel Time"": 937500, ""Private Bytes"": 4341760, ""Peak Private Bytes"": 4669440, ""Working Set"": 4448256, ""Peak Working Set"": 4628480}"
355595,2026-09-10T14:02:52.281032+00:00,134335225722810327,3332,Res.exe,Process,Process_Create,C:\Windows\SysWOW64\cmd.exe,0x00000000,"{""PID"": 468, ""Command line"": ""C:\\Windows\\system32\\cmd.exe /c XCOPY qminimal.dll c:\\WindSyst\\platforms /S""}"
355596,2026-09-10T14:02:52.281077+00:00,134335225722810772,468,cmd.exe,Process,Process_Start,,0x00000000,"{""Parent PID"": 3332, ""Command line"": ""C:\\Windows\\system32\\cmd.exe /c XCOPY qminimal.dll c:\\WindSyst\\platforms /S"", ""Current directory"": ""C:\\Lab\\sample\\VIRUS\\""}"
356622,2026-09-10T14:02:52.494106+00:00,134335225724941066,468,cmd.exe,Process,Process_Create,C:\Windows\SysWOW64\xcopy.exe,0x00000000,"{""PID"": 4172, ""Command line"": ""XCOPY  qminimal.dll c:\\WindSyst\\platforms /S""}"
356623,2026-09-10T14:02:52.494149+00:00,134335225724941493,4172,xcopy.exe,Process,Process_Start,,0x00000000,"{""Parent PID"": 468, ""Command line"": ""XCOPY  qminimal.dll c:\\WindSyst\\platforms /S"", ""Current directory"": ""C:\\Lab\\sample\\VIRUS\\""}"
357636,2026-09-10T14:02:52.720360+00:00,134335225727203600,4172,xcopy.exe,Process,Process_Exit,,0x00000000,"{""Exit Status"": 4, ""User Time"": 0, ""Kernel Time"": 1250000, ""Private Bytes"": 1118208, ""Peak Private Bytes"": 1118208, ""Working Set"": 4349952, ""Peak Working Set"": 4354048}"
357702,2026-09-10T14:02:52.736119+00:00,134335225727361197,468,cmd.exe,Process,Process_Exit,,0x00000000,"{""Exit Status"": 4, ""User Time"": 312500, ""Kernel Time"": 937500, ""Private Bytes"": 4567040, ""Peak Private Bytes"": 4829184, ""Working Set"": 4796416, ""Peak Working Set"": 4911104}"
357847,2026-09-10T14:02:52.769661+00:00,134335225727696619,3332,Res.exe,Process,Process_Create,C:\Windows\SysWOW64\cmd.exe,0x00000000,"{""PID"": 1604, ""Command line"": ""C:\\Windows\\system32\\cmd.exe /c XCOPY qoffscreen.dll c:\\WindSyst\\platforms /S""}"
357849,2026-09-10T14:02:52.769712+00:00,134335225727697128,1604,cmd.exe,Process,Process_Start,,0x00000000,"{""Parent PID"": 3332, ""Command line"": ""C:\\Windows\\system32\\cmd.exe /c XCOPY qoffscreen.dll c:\\WindSyst\\platforms /S"", ""Current directory"": ""C:\\Lab\\sample\\VIRUS\\""}"
358800,2026-09-10T14:02:52.977698+00:00,134335225729776981,1604,cmd.exe,Process,Process_Create,C:\Windows\SysWOW64\xcopy.exe,0x00000000,"{""PID"": 2500, ""Command line"": ""XCOPY  qoffscreen.dll c:\\WindSyst\\platforms /S""}"
